Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1736841600000,94863.99000000,97371.00000000,94860.11000000,96548.04000000,6495.82711000,1736855999999,625542908.37070780,812051,3634.07003000,349749772.08301910,0
1736856000000,96548.04000000,97265.48000000,95748.93000000,96471.65000000,8394.33223000,1736870399999,810631997.04860210,1238430,4334.72536000,418776425.71286930,0
1736870400000,96471.65000000,97088.57000000,95351.76000000,96537.80000000,5134.58254000,1736884799999,493970245.51901690,1146111,2536.03475000,243958288.38005670,0
1736884800000,96537.23000000,96921.13000000,96152.31000000,96560.86000000,2159.83167000,1736899199999,208528116.95856310,518316,1014.12050000,97907358.71517300,0
1736899200000,96560.85000000,97554.63000000,96500.00000000,97317.12000000,3289.96951000,1736913599999,319347211.95029080,513651,1626.01698000,157846985.49742000,0
1736913600000,97317.12000000,97724.96000000,96750.00000000,97301.35000000,3059.85859000,1736927999999,297422622.45787550,347656,1233.78748000,119978524.81755680,0
1736928000000,97301.35000000,97524.00000000,96521.00000000,96762.18000000,2662.70368000,1736942399999,258365332.05922920,407760,1086.32910000,105388073.02686910,0
1736942400000,96762.19000000,99799.98000000,96539.77000000,98992.42000000,11578.95097000,1736956799999,1143161072.43155520,1136640,6562.15818000,647736746.33117070,0
1736956800000,98992.42000000,99990.00000000,98602.05000000,99844.90000000,5037.81977000,1736971199999,500127418.71269890,572739,2518.62153000,250116453.08222080,0
1736971200000,99844.91000000,100681.94000000,99460.80000000,100497.35000000,4880.68927000,1736985599999,487818725.27514500,509499,2467.26546000,246661443.55309540,0
1736985600000,100497.35000000,100866.66000000,99170.00000000,99478.03000000,4764.75349000,1736999999999,476172893.79984730,664354,2134.08932000,213349174.13151840,0
1737000000000,99478.04000000,99921.86000000,99322.19000000,99799.99000000,1971.85838000,1737014399999,196467678.72159770,204358,982.80337000,97939333.33897130,0
1737014400000,99800.00000000,99820.00000000,98617.55000000,99158.71000000,4224.49604000,1737028799999,418423185.96260390,417104,2037.05117000,201799158.69500290,0
1737028800000,99158.70000000,99517.93000000,97335.13000000,99296.17000000,7952.93002000,1737043199999,783261505.83378130,1154314,4055.71521000,399506566.77738130,0
1737043200000,99296.17000000,100448.72000000,99079.05000000,100417.20000000,5345.71609000,1737057599999,532943215.25275020,852624,2684.14243000,267619929.57689500,0
1737057600000,100417.20000000,100641.99000000,99377.00000000,99987.30000000,3573.09915000,1737071999999,357893561.06921870,470001,1619.73557000,162248459.10755960,0
1737072000000,99987.30000000,102148.13000000,99950.77000000,101051.73000000,6891.54414000,1737086399999,697557581.18299540,695273,3919.83921000,396786804.85262280,0
1737086400000,101051.73000000,101899.49000000,100952.10000000,101440.50000000,3198.48530000,1737100799999,324541656.15943990,310610,1624.59857000,164839897.63166000,0
1737100800000,101440.51000000,102581.45000000,101439.77000000,102237.60000000,5380.48317000,1737115199999,549200565.27122210,481422,3053.91502000,311714627.85537250,0
1737115200000,102237.60000000,104254.19000000,102195.90000000,104000.00000000,9298.37508000,1737129599999,959872394.44158110,982160,5032.82135000,519611690.39647410,0
1737129600000,104000.00000000,105865.22000000,103841.18000000,105834.93000000,9336.85365000,1737143999999,978568853.46073750,916646,4781.79054000,501230640.63307220,0
1737144000000,105834.93000000,105847.02000000,104065.25000000,104077.48000000,5066.11158000,1737158399999,531252934.95907080,500796,2260.24831000,237039631.83564460,0
1737158400000,104077.47000000,104656.87000000,103000.25000000,103559.82000000,3518.82558000,1737172799999,366181482.30737670,419493,1448.45302000,150754359.77295750,0
1737172800000,103559.82000000,103771.21000000,102602.48000000,102821.75000000,4937.13140000,1737187199999,509713077.70560150,567929,2331.87639000,240755930.03301990,0
1737187200000,102821.75000000,103883.01000000,102277.55000000,103589.29000000,4114.11548000,1737201599999,424073960.33757870,569582,2061.02003000,212480749.13062200,0
1737201600000,103589.29000000,104988.88000000,103107.65000000,104568.96000000,5002.17801000,1737215999999,520536474.69134130,683975,2588.46307000,269411361.82202800,0
1737216000000,104568.96000000,104719.29000000,103156.02000000,104382.01000000,4197.15572000,1737230399999,436512525.13271820,770372,1955.36254000,203373399.57850180,0
1737230400000,104382.00000000,104750.00000000,103765.44000000,104556.23000000,2538.42379000,1737244799999,264504599.20490890,391811,1222.33769000,127395128.03768270,0
1737244800000,104556.23000000,105458.55000000,104013.51000000,104984.01000000,3271.33432000,1737259199999,342660024.04054450,418015,1667.36504000,174675629.65932880,0
1737259200000,104984.01000000,105634.78000000,104191.19000000,105167.12000000,4785.51322000,1737273599999,502755998.09368970,527034,2400.36543000,252231739.95774800,0
1737273600000,105167.11000000,105496.03000000,103450.69000000,104363.23000000,7895.87414000,1737287999999,825934770.71020660,964775,3716.41871000,388880069.28356400,0
1737288000000,104363.24000000,105706.48000000,104300.75000000,104936.35000000,6026.11475000,1737302399999,632382626.81679630,807014,2835.78497000,297618654.18865820,0
1737302400000,104936.35000000,106200.74000000,104520.01000000,106200.00000000,3579.79556000,1737316799999,376382047.45952570,398855,2070.73978000,217814847.29767760,0
1737316800000,106200.00000000,106422.43000000,99651.60000000,101331.57000000,17838.65099000,1737331199999,1833308504.28948930,2156227,8388.83689000,862049830.61496790,0
1737331200000,101331.57000000,102321.42000000,99550.00000000,101891.93000000,13939.26024000,1737345599999,1405745413.87599460,1994285,6650.87333000,670601022.98139840,0
1737345600000,101891.94000000,109588.00000000,101535.28000000,107120.65000000,21204.58766200,1737359999999,2268072181.02357580,2199403,11490.02110200,1228517818.65402440,0
1737360000000,107120.65000000,109193.23000000,107093.33000000,108239.19000000,9010.89785000,1737374399999,975145803.37044520,1133460,4531.98747000,490439141.58658340,0
1737374400000,108239.19000000,108700.01000000,104480.00000000,104957.99000000,13711.24313000,1737388799999,1465114024.95911540,1995206,6713.79641000,717717195.27548430,0
1737388800000,104957.99000000,107050.00000000,100333.00000000,103691.63000000,25962.90260000,1737403199999,2696889917.60301240,3173856,12744.21565000,1324964888.62276360,0
1737403200000,103691.64000000,104331.00000000,101701.01000000,102260.01000000,5700.34025000,1737417599999,587819723.48857160,1101727,2639.63553000,272213187.39512840,0
1737417600000,102260.00000000,103260.10000000,100119.04000000,102936.01000000,10133.69299000,1737431999999,1032121114.98765130,1587896,5116.56021000,521411061.06601150,0
