Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735740000000,94031.77000000,94450.85000000,94028.54000000,94245.19000000,249.57315000,1735740899999,23526112.77804810,39126,167.33388000,15771484.90199320,0
1735740900000,94245.18000000,94295.85000000,93883.66000000,93919.99000000,156.61247000,1735741799999,14742624.08041290,26177,71.88279000,6766575.25152120,0
1735741800000,93919.99000000,94140.00000000,93671.48000000,93976.51000000,202.98460000,1735742699999,19066643.37750540,34880,99.21911000,9320456.64766970,0
1735742700000,93976.52000000,94225.58000000,93914.46000000,94175.89000000,142.73675000,1735743599999,13437505.66385510,24099,74.49586000,7013170.13195110,0
1735743600000,94175.89000000,94265.75000000,93900.00000000,93982.33000000,100.33066000,1735744499999,9440925.20019900,17400,36.30797000,3417104.71782350,0
1735744500000,93982.33000000,94239.93000000,93914.83000000,94160.50000000,121.16757000,1735745399999,11405448.32381180,17836,54.54383000,5133942.76112200,0
1735745400000,94160.50000000,94247.78000000,94089.16000000,94247.18000000,79.38959000,1735746299999,7475697.71486240,13732,48.33091000,4550996.29147870,0
1735746300000,94247.19000000,94500.00000000,94242.98000000,94432.94000000,185.19613000,1735747199999,17474469.43736510,28522,95.57549000,9018145.45554010,0
1735747200000,94432.94000000,94492.00000000,94250.00000000,94274.63000000,199.02193000,1735748099999,18786175.36737950,24606,107.86619000,10181268.91569420,0
1735748100000,94274.62000000,94274.62000000,94096.01000000,94149.98000000,125.94840000,1735748999999,11861356.49899780,24627,63.01282000,5934122.44003730,0
1735749000000,94149.99000000,94188.77000000,94017.37000000,94017.38000000,109.63532000,1735749899999,10316034.58942990,20386,53.49059000,5033486.17691590,0
1735749900000,94017.37000000,94090.50000000,93922.00000000,94090.49000000,145.66819000,1735750799999,13693085.06896890,17903,62.83790000,5906298.76879100,0
1735750800000,94090.50000000,94131.66000000,93859.88000000,93863.12000000,90.49792000,1735751699999,8504251.51316270,21570,41.07226000,3859410.44697600,0
1735751700000,93863.12000000,93999.56000000,93760.93000000,93973.11000000,93.30655000,1735752599999,8758842.61863560,15885,50.73570000,4763249.33013340,0
1735752600000,93973.12000000,94088.84000000,93973.11000000,94027.41000000,50.90413000,1735753499999,4786648.68301150,10371,27.15682000,2553502.84668010,0
1735753500000,94027.40000000,94189.16000000,93897.75000000,94143.85000000,69.15935000,1735754399999,6503312.38635130,13593,32.04036000,3013434.51629830,0
1735754400000,94143.84000000,94155.78000000,93936.44000000,93999.51000000,48.85342000,1735755299999,4594031.63130320,12580,24.34100000,2288932.99044600,0
1735755300000,93999.52000000,94240.44000000,93999.51000000,94208.43000000,49.20466000,1735756199999,4631520.13313950,10165,28.10824000,2645900.56414930,0
1735756200000,94208.43000000,94305.73000000,94191.73000000,94278.71000000,84.91808000,1735757099999,8004456.67865770,15363,38.50811000,3629810.84692430,0
1735757100000,94278.72000000,94380.44000000,94234.24000000,94340.06000000,108.81215000,1735757999999,10261839.13976910,15929,70.78538000,6675890.26795650,0
1735758000000,94340.06000000,94398.74000000,94275.39000000,94353.01000000,68.45880000,1735758899999,6457937.21818580,16637,28.55939000,2694044.77169810,0
1735758900000,94353.02000000,94353.02000000,94168.01000000,94261.99000000,79.23436000,1735759799999,7466926.75362800,13594,31.06024000,2926769.42765540,0
1735759800000,94261.99000000,94450.81000000,94148.34000000,94447.76000000,95.96321000,1735760699999,9049696.00422040,16231,51.37541000,4845957.14486270,0
